X,Y
3.726914164,158.1246843
4.59167112,245.1214354
1.737928862,82.19332899
3.60110228,202.9036224
4.76540982,264.4193966
5.234763287,356.9025915
5.988434397,445.3044218
5.943410089,400.8320515
9.884833108,1072.090566
4.375765398,265.8115219
5.41287055,326.5812475
3.380663254,127.1840531
1.400631529,87.54997263
1.176988295,65.91029193
6.825758736,529.5651681
4.673332669,291.471363
0.84506109,62.05738305
7.214053505,570.8122501
4.098695071,208.618636
0.981214637,39.57237947
4.535379698,232.54731
4.391304028,221.2017832
0.159413395,55.85519557
8.516064843,826.1743831
2.437289875,95.59904995
8.674110431,818.7079793
9.95986988,1103.975309
7.045019918,559.2596527
7.746291608,674.7235682
0.971820491,28.13309356
6.217126058,468.3812412
7.335765647,586.6273893
5.893135322,381.3748006
1.377538648,68.93212487
6.857395994,553.8132517
3.275249437,156.896727
1.537964512,32.50871981
4.904033739,259.5502487
2.672724578,94.18608121
4.433112329,230.3771498
4.394563819,221.3769731
0.103520322,18.23418623
0.717369988,38.34325487
7.199791227,570.1469584
4.829159232,292.9090901
1.516477587,64.53864004
7.830832518,689.1286474
5.407251341,347.8939646
2.69374452,138.6764777
0.524313582,41.40011288
3.351720738,185.7898019
5.168497395,321.0932527
0.611514703,44.47865206
1.786666082,67.26661615
6.567043048,504.0023328
2.621439623,102.4330486
8.371577828,791.0166885
9.923953484,1042.66683
0.268681808,55.0775624
0.123480145,5.471090439
1.378335758,87.72419257
1.462072525,31.55681307
3.314523905,129.9264169
2.567764456,97.56656943
4.968175163,315.3676956
2.24276706,83.84117709
5.688053356,363.3305925
5.694781787,358.6355231
5.085366479,336.3470685
8.672814574,827.7695431
1.112311165,31.67217403
4.32468741,204.4806434
9.56755517,966.7030186
2.967496439,117.2649066
6.328023857,481.2901148
1.701675297,36.67874436
7.639404132,624.1045491
2.457448879,91.95073253
4.350816834,262.186275
2.170115954,112.2631079
1.68678814,91.11213566
6.369464392,437.7453503
6.213216171,427.0554272
6.611644642,477.3452384
0.978906317,64.22171277
5.680203032,368.8978686
0.524218218,70.92135556
7.520903464,664.27079
0.664468739,10.52788282
6.373619959,454.2388765
2.188408735,79.64339174
4.530195004,242.3948542
3.659113032,193.269849
8.829912488,885.9298914
8.394463699,791.3734794
0.800837451,41.58594594
9.141284846,918.7020109
3.350332076,152.5949373
0.065711294,39.88847803
4.227417716,229.2294572
9.47642241,1014.988222
1.513306127,61.18996684
5.775658587,395.3068156
1.012792349,17.25754973
0.786241747,39.58649185
8.240633437,774.9498626
5.482047963,350.9450206
2.121502512,58.94430787
3.646297157,212.6475832
2.87644207,110.2603428
2.221518447,116.6992538
9.053883503,886.422154
1.572428498,78.38813295
5.01567719,333.5086654
6.851028354,566.2183728
0.272642189,43.1867713
6.768233282,552.3983574
5.009187581,330.7181931
8.019349891,748.0993463
0.86374377,33.24087855
0.39853876,13.24712133
5.010288214,289.350982
9.640109247,1019.745463
2.688658854,112.3922873
4.084097457,207.5103692
6.647197851,498.4647235
9.820552639,1031.583658
5.167748667,340.5468553
2.725938117,104.908759
9.52071043,958.054527
6.485803585,490.5763923
8.893793718,840.2623201
2.695712883,138.6628862
3.036996539,117.3933764
7.889711145,662.2424818
7.934361474,669.6188049
4.549497732,234.776359
0.149400839,47.21279381
1.526066078,79.35709714
6.694953099,542.2287814
8.634648656,833.2633532
5.602471663,388.3861874
2.88192927,148.9011891
2.13013995,93.38495167
5.712388814,387.8970293
2.176897825,93.62367652
0.62026122,37.14898522
7.886618541,703.70852
8.402521392,789.0276881
9.009758533,903.6223398
1.44900886,72.96158673
0.176790847,41.13391712
3.797372589,192.187131
1.646361543,69.54019469
4.549329719,271.7933448
2.346763238,95.18847085
2.203028333,113.6908118
2.655817831,121.2345518
0.328886675,18.64998569
8.32786913,737.2662199
4.603473784,296.213266
5.673062535,367.0175597
9.613884684,980.0120974
7.724287174,659.0438751
7.259435624,570.5992357
5.036586521,291.3838183
8.08493698,725.2224685
7.85234918,710.5672935
0.525122096,69.67824671
9.851198907,1073.355015
1.155915105,60.86974112
7.879718287,699.3797628
8.891160391,876.0552695
8.613889284,811.8441232
5.999700599,418.8481344
5.76448926,380.7129784
7.252886585,576.7484473
1.904035299,77.37212966
7.871126954,674.8385065
3.246226641,173.1371847
9.365512095,988.3879236
6.869555057,564.7235297
3.969267215,212.0123657
5.548482627,383.1419639
8.122968856,700.9981266
2.253519287,70.61399224
5.129486229,285.0298531
8.454403313,773.7703434
5.742000612,412.667121
4.828356808,298.5067712
1.284632842,59.86897137
2.770237514,140.4435064
7.147387188,568.3903846
1.18211367,46.53403752
9.040757064,894.2020938
4.656181489,278.2938325
8.606289769,838.9502728
3.122530111,170.1858886
4.63296328,238.3911912
9.948498883,1105.231607
4.448773298,243.4223987
0.908219453,42.21109906
7.282746325,595.6026722
8.575421467,781.4392208
1.308030217,50.61772582
5.796283074,411.3587344
2.434334567,80.31388623
5.189801455,318.625846
9.947882891,1103.155571
9.13227673,920.5706418
7.419385772,604.4814521
5.038648579,307.7075888
2.519641581,136.3924836
6.496769736,451.4298881
6.094323873,451.516671
0.812290451,42.57863356
3.546371691,191.2422175
6.160075549,452.6134703
6.851639209,556.0418906
8.25539127,734.0440813
9.51799765,972.7760838
1.816902256,91.18695563
4.042841886,195.1844329
0.58026781,22.7881421
8.485929416,795.8305943
3.548971433,142.9196423
9.178448045,917.8272141
3.138249527,146.242177
8.404962967,802.8696991
9.752302916,1020.062201
3.219037149,172.3084704
4.069519045,185.6731874
9.662681895,1005.030848
4.658240595,244.4469731
5.214091049,301.4280317
2.996079288,130.8661028
9.413918307,942.5524512
9.974962829,1071.419059
1.838294587,54.57187297
2.939516104,107.0191799
0.903764591,69.15969624
4.524184978,273.807108
3.124777585,169.5768603
2.523171865,101.5431451
6.92327601,556.3034284
2.965293801,146.3245917
5.910130698,374.711627
4.20663806,253.2822513
2.866240322,110.9180245
0.530841555,53.16428541
7.918526926,715.3243239
3.207058665,128.8668182
6.248635317,426.179939
7.19196869,579.671017
4.603438644,292.2559642
3.004898291,153.6520153
6.229747144,429.7144732
9.740243064,1005.569876
2.460234549,101.243667
3.93228587,206.0938298
3.534101776,164.6493873
0.703362824,18.22936319
0.895946822,22.04766007
1.600596312,70.90136221
5.332606187,342.3918545
1.934509649,59.96500201
0.841586053,59.70658608
7.301273869,622.6403412
6.681588727,496.5245616
0.764570613,16.6402408
0.195752472,25.45864358
8.681124664,857.056767
9.735347521,1019.906732
5.064597271,317.9841902
3.967386462,225.3261922
4.563727483,242.8782665
5.003073275,282.732034
3.610172794,146.3608976
6.405441597,441.4952235
2.086916826,84.14879673
8.29172245,756.8366243
5.519945945,378.260947
1.675430176,51.62989555
6.505397853,476.5524805
1.785521468,47.22530486
9.006454363,885.0839936
6.947328703,514.5028275
6.19204741,415.3150949
3.537920463,164.9865054
1.026819456,39.72469143
0.653395226,32.10895744
0.533925084,7.707722075
2.270481113,109.2267404
3.249637569,129.6394848
1.38551998,38.50034075
9.123647457,891.8694911
2.998769916,152.2128287
5.705328895,386.2857034
5.107204093,327.0847906
0.868721415,33.16793476
1.943315931,74.02989931
3.28382554,169.7251595
6.883820819,542.4814924
6.301621074,450.6893792
2.76693207,113.4950429
7.185477,602.7041244
5.571414166,398.1322984
4.783546802,297.8469576
6.258883066,422.7422162
0.963658919,73.53892718
9.699121211,1055.685724
2.31893896,126.1927543
6.404560088,442.8855774
3.724935901,198.033529
9.369206975,949.6313868
3.320306544,180.7806335
8.092205424,722.5994242
1.733090137,57.29159404
8.425361015,763.2681916
6.428630129,500.7919238
9.287738658,933.7313105
5.470645889,333.3363032
5.712685384,375.5521011
2.954530122,123.9466811
5.101541643,281.0456652
8.738867455,830.9825776
4.774698817,292.1463479
0.744959789,30.27191436
8.306787053,772.9793503
6.517976699,496.7248146
4.184614484,217.8570517
6.094025105,443.8509966
0.867185088,38.18005342
8.371787364,750.5365239
4.984464323,286.3934256
7.601014759,648.1422236
5.570914553,375.2698217
0.211215633,55.77837265
7.138518497,587.0413128
9.428645887,950.5609323
0.47776975,45.72162382
0.869518315,16.10926272
3.49025544,167.8266109
4.148181561,211.2393939
9.233614718,913.5352685
2.950424697,113.5569333
5.653691513,351.9270817
9.401051669,986.5310575
6.088422065,439.5022259
7.309561782,574.5835739
4.582621755,270.5681156
8.005872806,732.7858985
5.466865438,383.0659284
4.448348367,222.8898587
2.065005049,65.28214506
9.273826125,965.7553219
3.169884403,139.3889951
6.511943491,503.2751533
0.269608247,34.90794367
6.302725192,435.8595965
5.207782172,354.6087077
5.5055162,342.4554233
1.725229503,56.21974409
6.042748871,404.040676
4.0543115,207.1431422
9.817075647,1081.829621
2.796716267,109.4985085
2.867349957,122.2374142
1.337079333,73.23779713
2.773231255,92.18757281
7.469145051,643.0333501
7.610504753,644.8070152
3.750630471,166.3838274
7.849887934,686.2707869
0.923131663,35.67994597
8.283911466,784.7029307
5.45595788,327.0569459
8.694428113,839.6185037
8.142238545,733.5156052
6.645320391,528.8898853
1.431518783,77.57640585
6.002723111,432.758674
9.477472116,960.9052822
6.184239792,465.3522194
7.81476432,677.7899836
4.723599636,293.6698709
4.751136629,273.9735602
6.28385663,439.9946611
6.141740426,421.7677461
4.644460799,274.5567365
5.070255561,288.2842935
6.595729131,521.058229
4.089303429,198.1367717
1.150220085,33.67458796
5.145251906,287.173936
5.955342997,424.4154791
5.976287037,403.535784
8.861023237,830.9317909
5.866654808,420.727272
2.59527005,100.740008
1.290330508,31.28884451
5.520678016,387.6604135
9.61882292,988.7205543
6.335998995,458.0649694
2.725728117,98.64466621
4.740457676,293.556538
9.677160242,1046.452803
7.243421069,598.1396728
8.062820058,689.3465978
9.530502914,1003.536806
2.498102894,83.12647171
3.700807598,199.314486
2.853806406,98.9323645
8.171817839,773.8389364
6.484668532,470.7402008
9.321986064,940.9138811
1.161930503,62.77510563
8.526581087,820.8342374
7.755064094,679.5113039
5.981532593,429.0112932
7.773696594,702.1635854
6.784024042,509.2877126
7.467536332,654.5484522
3.103181887,140.1266851
0.149143661,67.62038378
5.487891572,370.3485865
0.778435338,70.50215401
1.498971662,52.9657003
2.606877621,117.2884759
8.229349548,743.4679132
5.243044158,337.7349023
0.198037589,67.72841102
4.402900685,275.3461537
0.652762112,60.78133695
9.820954414,1084.389744
2.652806835,134.1855867
6.277260777,480.300793
4.428609897,273.1400566
0.184442342,14.08023161
3.394917705,175.7224891
6.819900887,536.3932365
8.511563354,831.5888091
1.466539106,55.98727019
1.282430358,61.50932948
0.977011581,24.3929425
9.368467255,942.9186642
0.575798189,52.16307505
5.652195674,404.8880178
9.412262925,986.5001794
3.793861361,187.8187036
5.653872285,360.6898907
9.32675732,947.5743472
8.221027282,765.3465116
7.952174277,734.1659809
8.132023715,754.8758089
7.602172288,638.0699809
8.914637672,848.5411869
3.225584162,169.5905647
5.999550016,389.7399082
4.362261388,258.3140365
6.1138097,442.3298038
8.009150151,711.5456821
1.811623958,59.12075102
0.568174906,51.42417096
6.103790454,400.0048525
4.87339724,294.5655314
7.681402284,680.8299572
5.939173655,437.1676496
2.378344256,106.6563586
5.659732784,361.0998768
4.516352795,240.6751693
2.478421067,100.5077427
3.538477193,137.7984368
1.3791406,86.52137215
8.115498104,707.6281606
6.22680379,420.9982821
2.528393461,79.69893128
3.277677188,150.7263453
9.380778875,936.8879837
4.387109558,262.1153759
5.746319363,410.5059156
7.346120329,581.7133306
2.238181894,111.2567597
6.659193161,533.0559746
5.509202703,333.0874809
2.406100616,79.63487983
0.931725569,35.46959302
2.135471524,81.7294124
8.335413661,766.0317246
1.577058507,66.7307701
9.748642711,1031.540527
6.376149246,465.8480977
2.717930029,94.89793082
0.941665778,63.28512338
3.843552951,190.1482771
2.735647128,128.3245559
6.128021601,453.2334081
9.326903595,959.173085
2.018862449,59.19500835
8.305760398,735.562449
8.794491201,829.7769023
7.002951103,571.8028702
1.939983478,76.58810553
3.878358912,222.2419153
7.067376111,537.1313006
7.248415184,564.9501578
3.885856492,219.1591393
8.177792802,749.5600245
1.284682801,47.07654535
1.193342603,85.45920679
7.954119524,723.7036231
8.190098301,729.7293001
4.863644999,283.6618508
7.492980612,603.1661365
9.573784344,998.8452286
7.563696158,652.4393666
1.374853967,79.74244482
5.809752445,394.5413042
1.430278714,68.9668125
6.673763291,475.6141793
5.905033709,383.0077289
8.626546273,800.7681135
6.272097612,436.9713079
5.66217509,369.8703547
4.46927883,263.506039
2.809874341,146.464042
1.571690793,87.38355255
2.823628563,103.6345066
3.941572573,200.9652688
2.057324136,89.19202906
1.362846391,84.12627333
5.95396313,424.7346856
6.411090149,464.5530785
4.678031503,239.5900775
0.688675006,32.67055377
4.681819268,249.419378
5.693010504,359.9603195
7.093256511,596.9765195
7.824658975,693.1452067
4.439335944,230.679204
0.182901942,37.00240496
1.181537234,51.97463276
6.378023683,462.572849
7.624759617,683.3554336
2.614599457,83.46732655
5.747054287,418.0398543
8.965105636,889.9101116
2.150025615,96.32388
3.050468653,116.3800978
2.559664939,92.38915788
1.841384484,103.9785044
0.314070384,5.20806208
8.608294341,818.7022928
2.995730987,122.1845503
9.801793828,1079.284589
1.256182186,83.26515967
2.387406574,105.8518667
4.20216631,192.3036637
9.88944919,1078.239974
0.280175627,8.824823128
7.994214537,693.8751727
6.342229388,450.9253483
3.519825285,154.7608297
1.669140939,91.75977959
5.966304459,434.8461403
3.487983991,180.7993951
9.72623665,1056.421555
1.901927705,61.73617711
7.480084776,619.0683387
8.470464146,816.9250189
5.993112991,404.9157276
5.027999533,278.177756
3.781512772,160.7871861
0.84253689,45.70749403
1.025010662,21.27319356
1.273020272,87.88055661
2.526178534,92.06062652
9.393111204,939.0458544
0.8836766,60.67952823
3.517889626,146.0445671
3.211267773,159.5046745
8.614232506,810.8437119
3.541494502,159.1148368
1.895095793,48.45977433
9.893115144,1069.535504
1.862398559,61.20095745
6.711422427,544.2658251
9.49682737,973.4050662
1.263581266,80.53472556
5.52850149,372.4853321
7.525690678,632.7947268
4.792654835,302.0742532
0.747925358,66.8201165
2.301513892,105.1262659
3.991092606,181.2148464
1.640279397,96.09889675
9.101904462,889.0480769
7.343422303,614.1753295
1.22605173,75.90300725
1.093583923,46.22852408
5.975075528,420.1351769
5.185095288,290.088389
6.821290092,553.5422184
9.51910547,1010.286543
1.843804612,70.31184408
9.500062367,1015.783133
2.115313675,60.73116792
2.966272373,141.1542235
1.092341092,43.77359771
7.251718235,623.8351676
8.759021081,832.31742
1.185267798,36.11148894
6.213889556,433.8702211
4.959343954,282.3694333
2.268626974,72.29165826
6.517335418,466.2804704
5.106589622,325.3417725
7.40625189,646.1596734
1.360536101,32.38665441
2.575666896,78.01782816
5.872643181,391.2121165
9.90626612,1063.026765
5.426614375,364.0285407
0.33133304,58.04929465
6.366327515,448.531978
0.934400171,17.45937979
5.589978848,355.776875
8.410179457,793.3361908
9.095527943,900.0042083
6.347757035,462.823341
1.20958679,24.34313521
5.252505267,334.0718996
9.508537771,978.9590527
5.347925822,310.9431101
0.588524198,70.22022638
3.917656486,169.0628921
0.573163672,19.60642543
9.028655721,925.7096776
0.977822732,68.89954381
4.784094773,296.6032789
7.867106206,703.7559015
9.533847323,964.4142891
4.635794474,253.1230424
3.440880411,174.8626464
4.96963124,308.6541196
6.500758514,478.8640001
6.60058846,522.2414176
0.688795507,56.5447227
0.000608105,52.92426125
3.020433557,116.8819929
2.240868702,117.3596119
8.480400681,803.7388575
6.239288096,482.231945
2.067387455,85.03192967
4.958882837,296.7073105
7.850726953,715.499127
1.355770987,47.8372764
7.420639214,585.0797068
3.85567436,174.8479826
9.45688709,998.0803643
0.639541131,70.80192827
4.239191193,245.372977
2.400038749,84.71773155
0.558148483,24.56591042
7.478852454,615.0093281
7.706429044,671.976944
0.608375296,24.93138609
8.750749639,813.501982
0.602684898,50.79387665
3.614491538,187.1687219
2.821819406,149.2504351
6.710010283,536.2225738
2.132904066,63.97006634
9.96065829,1055.481757
2.951986131,150.6904966
6.521796509,505.4932968
9.774722142,1045.093496
2.798545436,92.40283883
9.671556643,994.2811028
0.709636256,32.90119448
1.24793123,50.09564544
4.943999495,294.6355948
2.363462362,127.9398029
6.72230587,535.9201473
4.656502153,292.8038898
8.878924045,846.3065526
3.177116594,143.2938281
3.895119576,182.2977963
4.748460298,247.3484842
1.287902278,49.61869915
8.131858149,748.2903829
9.658221395,1035.257141
1.033107536,50.84934426
3.979006634,232.5781651
1.595546846,88.0477684
0.087615727,17.35699832
6.795404206,515.8885265
3.669892726,183.6251327
9.493025702,982.97029
5.644544686,374.4670533
3.81984161,218.9843843
5.456451973,356.302409
0.133733653,20.13149144
7.751584358,653.2375964
6.559323283,516.3580796
2.909016841,159.1464276
5.930521613,417.0589509
4.077137632,186.8063541
7.931761802,680.5808342
2.893722945,160.6139371
6.541414712,469.5141961
0.429898716,34.71690645
4.744551089,289.4136806
9.892130489,1084.757111
1.681180401,34.36867426
2.829769238,107.7138833
1.648437765,53.79913436
5.448694379,362.6324503
0.408505854,49.5015294
7.258034685,621.9169191
1.379627217,64.43755071
3.786962929,181.4903966
2.130686136,85.2963903
8.160306564,743.3728595
3.816371441,194.19137
2.791140781,120.4124114
0.187414776,58.13358295
9.136308086,930.7254731
4.229270502,257.722556
8.683792671,834.904724
7.38806673,591.9435666
6.308684891,425.0080168
1.119890353,52.64020602
4.973615911,317.8060315
3.01311302,105.8969026
2.30978623,80.78350174
5.73701534,365.468974
8.832541197,861.5935375
6.968678262,553.3803072
7.332625769,586.5363486
6.847256915,559.4116673
7.672103354,650.7739435
9.249909853,957.6065908
4.175596872,203.7005748
7.29542664,574.0594001
9.965469029,1047.459168
3.386911234,150.2884152
0.721927679,23.79251364
0.829824352,54.02242066
7.451144066,650.163826
7.254359169,594.031649
3.034358382,110.9209294
4.928236185,320.4608241
8.028961027,718.9323285
1.760510151,90.68516364
6.009429494,418.1216169
0.961798878,40.22050739
1.705043626,80.01587113
9.249430991,932.6652372
5.58597669,338.3057009
7.387324354,622.7597516
2.254424986,74.9537801
4.801077405,290.3492259
8.175866846,756.5621851
8.94106632,850.5472565
7.156516796,591.977265
7.910177312,685.8830909
4.685370067,290.3798728
3.013082555,108.4495819
3.473253759,147.7668967
3.061779031,109.8606007
4.489120055,250.5164059
3.558856895,157.6859916
5.649675588,388.2428637
7.059420364,577.8328196
5.98994893,385.5457537
2.299559311,77.10073339
8.265313748,789.1960829
8.37089552,779.6125523
9.007868702,879.7391366
7.892576295,706.6480105
7.324879632,572.8702928
1.9008504,109.5092284
9.829418209,1053.313395
9.789006157,1048.866785
9.721686218,1025.077895
5.262111965,321.7653051
5.091317203,308.9316529
9.429731038,947.8315667
4.470935013,263.1392931
2.247489004,124.4323627
6.999288094,567.4283227
0.42731248,55.03950387
3.119015643,129.6518775
4.651168834,270.2803616
2.695695578,105.9870001
3.36400452,143.7740582
6.060779698,411.4848018
5.431152836,373.9323461
5.221948106,355.9102452
2.568889898,84.46989459
2.514867325,124.9647507
1.115081517,49.38050496
9.697140909,1030.792798
1.764276206,102.4744245
1.280523255,86.06876285
5.815865343,370.4015668
8.313165434,739.8565898
5.149147347,292.3304894
8.918120362,900.9091772
8.827366187,888.3516494
7.901276721,705.34407
4.810549049,287.1358993
9.095301583,910.0030749
7.993920369,712.4830518
4.361788122,207.6245811
2.12022873,66.08984209
9.391616998,967.0363169
7.317116376,603.8160716
2.584672364,126.5738408
5.118074532,322.1909299
9.182769735,952.8649909
1.483575112,74.95251664
3.988251175,181.9461072
5.997511612,408.958356
5.506885639,328.6826377
2.953119098,135.4405823
8.203214087,729.9321723
7.041476368,554.2361053
8.609496345,791.581768
8.90880064,895.8084082
1.927295689,57.46920195
3.387335042,188.7037868
0.88389832,65.40747616
7.561488917,623.9521841
9.924682343,1085.144921
1.325938436,80.38711475
3.088499079,160.7687884
1.603680652,67.25708985
0.735126321,62.82544432
4.153459524,223.7917498
2.41087681,68.36952793
5.930175851,428.6990219
3.37107268,144.4446086
3.134850904,140.6264559
9.304724006,961.9610104
1.675041578,91.87649838
4.143372326,246.6102571
3.207828687,164.6391826
7.199213426,602.9304417
7.749160035,686.3906108
4.803350649,284.7043567
8.892648384,862.0673931
2.993611706,143.45963
7.890315853,669.1752389
8.30177035,730.7283672
8.88635,839.7246748
7.39005081,588.7722038
9.81706127,1068.778269
1.790697119,71.67035262
2.859912321,105.0678782
8.279205394,753.9007925
2.603074429,91.2690445
4.260580478,240.0836431
2.529386398,92.80232187
1.131538275,30.99304709
0.371141533,8.723594224
9.800916132,1069.4383
9.979088355,1093.34814
5.598293984,375.0683228
6.473438004,485.3840121
2.178800712,78.66361717
3.770012538,206.998738
1.223013261,43.39362792
5.414088018,346.2066039
2.628203268,103.6056152
2.30677691,65.177892
1.191568838,52.5436579
4.563700312,256.5264327
6.096498211,409.9726795
8.819963438,839.7383706
8.291580474,778.5261858
2.896830898,114.4031285
0.286056049,25.66238459
7.147470993,563.161609
7.452367376,654.3298404
0.220865941,24.54640948
4.556390927,288.3006491
6.083180884,413.4737814
6.34553879,462.2226405
7.828209865,713.7956641
4.759736023,265.2301857
7.513657104,646.6939187
1.484751041,39.91742677
4.086778417,186.2115378
5.541855276,367.9155137
3.666383151,167.5481219
4.866871279,295.306916
4.918923058,285.5410313
9.440937569,943.8932255
1.146123618,54.35205363
7.081113967,593.1220225
4.906468594,267.0748337
4.05445205,228.4632055
2.777515923,97.5566799
7.854322364,666.1791003
3.209164187,180.0612576
1.434924571,58.35278065
2.44152538,68.74986399
2.339431535,89.13019569
9.120132943,911.3921997
2.050723894,62.74078192
2.386974537,101.1995307
3.602991833,158.1145522
9.711951407,1059.271191
6.683532748,511.3039921
4.791913073,249.820058
6.104835423,430.0524973
2.287163102,73.46389732
0.479514265,14.44125935
9.650529298,1035.547924
2.187799804,65.05920458
6.897230668,542.1509768
6.215666745,451.7055239
2.361364213,109.8279123
8.686970195,856.8544463
5.882830843,403.5835778
9.741305669,1032.428459
1.99110107,103.6612455
3.812492271,186.8664682
7.108092376,554.6983072
5.686163566,367.8577423
1.812226343,56.59355475
4.374043692,267.7691676
6.920374487,545.6909003
2.55104483,131.3678169
3.342525541,137.4639784
8.813371679,833.4958266
8.092583181,713.6956965
5.1809701,346.4437191
1.036818555,80.68346961
9.299225671,942.069087
8.54242408,799.4223315
0.92896147,70.09022316
6.094172874,410.3995316
3.501031036,146.0183796
6.328533716,466.3051403
1.339361599,42.09550343
3.865141922,217.6052277
3.393136847,149.6256883
4.761535436,255.2575333
3.329292856,163.8137599
1.081401449,26.87977908
0.173461715,53.23698036
4.136920944,211.992095
3.425206102,170.4444387
2.318003644,71.65530549
7.397892497,591.6307412
8.051270164,693.6593313
8.773096366,821.5681634
7.032788683,562.3823244
2.837938236,93.30302005
7.600720114,642.8521647
9.810626444,1051.88001
8.859840568,861.6786189
7.85765053,677.3850719
1.418278958,26.90600709
1.781894222,53.29203441
0.403510918,33.86752305
1.650052546,94.13226427
2.000541624,74.85204564
2.135044384,59.00898895
6.73562721,547.4332529
5.094611532,319.354516
4.404312739,265.1547199
0.83784083,37.43263492
5.290613384,308.5324112
9.042335814,872.6401628
8.681795889,855.8937683
4.365795458,217.7096132
3.251410043,122.7522069
1.394633606,68.30134276
4.66249228,267.4979451
6.826334256,529.9188069
3.53306434,165.7241336
3.419715068,157.7607347
7.519600766,611.1575446
8.123080255,712.3287633
7.807094117,662.8401169
1.916069999,75.53734206
5.438505038,364.7792242
4.491805919,219.7436142
0.977639498,70.48782163
8.674512612,849.3835648
9.393856304,972.5212885
3.493255676,152.2674255
8.490108663,768.7979809
6.300066615,437.1974325
9.800618631,1065.583314
9.849463479,1082.615301
3.099671556,109.9099621
9.720751357,1043.603554
1.433322752,34.89290231
0.196599674,18.02391523
8.106715349,708.8840679
3.383819159,189.1533407
4.403596107,259.2991211
6.590181696,526.177946
7.643345013,646.7405007
7.089419031,546.2454586
1.155116721,50.45839658
1.07358393,46.08109222
0.13704997,44.17923343
4.445662726,256.1466399
1.00548925,40.73236472
9.268923119,952.49817
5.077081378,337.8073709
2.986081851,110.962512
3.52526618,174.93499
2.887067494,132.1163117
1.878582178,88.48868441
1.515359002,91.245005
8.184995484,754.6557081
1.628296879,67.21174192
4.691941739,289.0641839
6.079870285,403.3938072
6.473920212,503.4438047
5.946599749,413.1472967
1.003699873,71.28287112
7.010169497,571.7883953
7.592527005,632.1367556
3.284738941,132.5698625
5.144325193,298.0854534
5.044471041,290.9633702
5.243994766,302.8450991
6.361557745,433.6694349
4.957541639,269.6167855
0.758537751,12.95523525
9.681388753,995.316622
9.633748512,1035.191062
2.637795803,94.15937986
2.083354275,116.5814192
7.930725472,687.5289916
8.365172609,777.2543383
4.885171403,324.3415377
0.481593753,45.84877395
4.852751064,256.1119695
6.776092777,545.0023355
9.641151805,1043.669158
1.141638173,69.27343043
2.993226596,111.9456331
8.413499959,753.9666781
1.048366909,40.43751629
7.65595924,634.645047
1.564927254,81.19133491
0.686329401,29.43115396
5.695867972,351.9133725
2.309175195,103.5465041
0.119962505,17.11240779
0.781966736,16.3014729
2.219713026,84.91905377
7.941325503,668.9114334
6.803033372,541.6486791
7.80162404,684.8931937
4.975300983,307.4345977
2.401716546,120.3296735
8.55276699,810.9056996
3.634674035,208.2849929
0.445929215,12.20906982
5.462975098,355.3748904
7.716077605,642.945078
3.991697503,187.4100212
2.554267595,74.33459526
4.237788173,222.7542644
7.780208094,684.6448607
7.823499984,679.6457649
9.799960775,1037.81248
5.890186928,428.0549028
5.215630824,331.0656425
3.388910516,181.5103192
1.33048294,62.53679464
3.843415042,200.4783778
7.650810004,652.0048005
7.840055084,712.4693149
7.362300254,581.5177144
0.571753824,8.637813413
6.26729505,478.937337
6.452109819,469.6298507
9.322285784,980.0739962
1.98138094,47.23122351
6.819049791,516.561797
1.112471481,78.22197861
0.103607438,33.95799316
5.534533377,388.2099716
4.087732287,240.192807
9.463052293,958.6702869
5.092065206,339.8650427
6.055596153,428.7510451
2.794233307,132.8701863
9.36924588,968.543206
6.305182383,432.2350883
3.693886729,172.3754658
1.642726434,68.87933022
8.396944004,791.4413882
0.773866703,73.75873521
4.751695657,299.1026617
6.091659091,458.8361818
9.610990421,1013.658935
8.9690319,861.0985156
7.575896496,648.0557649
0.132371848,2.783788914
0.430549051,6.053072258
4.963475829,296.9497294
1.505543029,62.59203967
5.531975558,344.8508728
3.334475764,140.1847575
2.192929986,56.21068734
3.876565923,200.1428951
0.262062261,52.22719882
7.971832651,730.402783
6.781888903,552.9966958
7.178683758,586.0646517
9.186719318,932.1353248
9.938712353,1093.092055
1.013879074,63.75418558
9.136559879,914.6475706
7.468097808,607.5649815
7.533201678,655.3055524
4.727607829,269.4409134
1.768636601,98.39153488
5.758461279,393.8895549
0.544666589,66.39332888
2.084224115,63.37921283
0.071257726,27.01008388
8.651432472,830.5020499
4.195399205,240.9708146
7.790365621,673.5033397
2.921021135,158.5626577
5.392520638,372.4771927
6.753734447,498.6426139
7.529918056,649.6145981
5.77591236,398.1163705
4.905888536,273.1579051
1.307625906,65.20166208
3.350124208,137.600988
6.05210827,452.1349526
2.6276184,131.8328676
2.865420271,124.7864426
0.728315609,56.19770552
8.692774425,856.2409658
0.812723362,14.2019785
6.225243442,450.2470258
5.270911922,339.1401036
4.165187689,239.4205115
4.759741074,260.4312533
3.439528069,177.3789486
6.329294697,482.6421563
7.436647658,608.2024105
7.685738065,679.39849
0.701458301,47.11638405
5.598893574,357.0634683
9.760919589,1044.922143
5.653895866,377.129988
3.861930278,222.0723041
1.655387604,75.49637663
5.380552933,350.2969724
6.18801343,464.8596586
0.225912624,47.97990789
5.373197998,369.2778582
2.213757068,71.24272908
7.739607038,695.4654041
4.178618225,225.5371223
8.214819358,735.5521734
6.558513784,501.2891588
